CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
17263,209,1,63.440000000000005,1,2,1,121
17265,139,2,550.01,2,3,3,233
17266,3,3,296.58,5,4,2,542
17267,128,2,249.7,2,3,2,232
17268,151,1,35.0,2,2,1,221
17272,47,3,1972.17,3,4,5,345
17274,36,1,81.25999999999999,3,2,1,321
17277,228,2,1065.3500000000001,1,3,4,134
17278,242,1,246.04,1,2,2,122
17279,58,1,111.33,3,2,1,321
17282,174,2,411.8,2,3,2,232
17284,61,6,1603.08,3,5,4,354
17286,22,1,151.37,4,2,1,421
17287,27,7,989.0600000000001,4,5,4,454
17288,10,6,944.35,5,5,4,554
17289,32,3,931.02,4,4,4,444
17290,4,2,501.49,5,3,3,533
17293,9,9,1530.84,5,5,4,554
17295,29,3,517.12,4,4,3,443
17297,18,1,128.18,4,2,1,421
17298,102,2,286.58,2,3,2,232
17299,12,4,532.25,5,4,3,543
17301,22,1,163.24,4,2,1,421
17302,15,5,1135.63,5,4,4,544
17303,362,1,250.04,1,2,2,122
17306,11,3,109.92,5,4,1,541
17309,96,1,82.75,2,2,1,221
17311,79,2,1015.09,2,3,4,234
17312,156,2,104.30000000000001,2,3,1,231
17313,32,1,577.8000000000001,4,2,3,423
17314,25,8,2256.04,4,5,5,455
17315,2,38,5059.14,5,5,5,555
17320,101,3,1146.98,2,4,4,244
17321,9,2,642.04,5,3,3,533
17323,16,7,906.52,4,5,4,454
17324,18,4,489.84000000000003,4,4,3,443
17325,281,1,96.8,1,2,1,121
17329,15,2,523.11,5,3,3,533
17330,23,2,273.9,4,3,2,432
17331,124,1,175.2,2,2,1,221
17333,86,1,479.13,2,2,3,223
17334,303,2,215.82,1,3,2,132
17337,152,4,1957.66,2,4,5,245
17338,18,8,6456.36,4,5,5,455
17339,95,2,199.20000000000002,2,3,1,231
17340,30,11,10434.05,4,5,5,455
17341,157,3,601.65,2,4,3,243
17343,356,1,193.64,1,2,1,121
17344,47,1,157.62,3,2,1,321
17345,16,4,447.69,4,4,3,443
17346,4,15,2616.04,5,5,5,555
17348,15,5,1023.16,5,4,4,544
17349,180,1,55.75,2,2,1,221
17350,9,4,1070.0,5,4,4,544
17351,37,3,587.15,3,4,3,343
17354,51,1,56.690000000000005,3,2,1,321
17356,312,1,178.22,1,2,1,121
17357,25,2,384.39,4,3,2,432
17358,304,2,360.81,1,3,2,132
17359,12,1,84.3,5,2,1,521
17360,18,3,568.24,4,4,3,443
17361,50,3,488.2,3,4,3,343
17362,240,2,312.23,1,3,2,132
17364,1,11,4274.64,5,5,5,555
17365,13,8,4053.13,5,5,5,555
17367,239,1,157.11,1,2,1,121
17368,24,7,712.79,4,5,3,453
17370,73,4,415.21999999999997,2,4,3,243
17371,18,3,380.9,4,4,2,442
17372,41,8,1323.5,3,5,4,354
17373,41,4,646.92,3,4,3,343
17374,219,2,495.77,1,3,3,133
17375,200,3,386.66,1,4,2,142
17376,71,2,203.2,3,3,1,331
17377,24,20,3966.52,4,5,5,455
17379,12,1,342.16,5,2,2,522
17381,152,5,632.31,2,4,3,243
17382,66,1,65.4,3,2,1,321
17383,5,1,193.39000000000001,5,2,1,521
17384,20,2,122.2,4,3,1,431
17385,15,1,256.11,5,2,2,522
17386,8,3,154.70000000000002,5,4,1,541
17387,20,2,664.17,4,3,3,433
17388,78,2,191.07999999999998,2,3,1,231
17389,1,29,8959.68,5,5,5,555
17392,307,2,417.27,1,3,3,133
17394,220,1,48.349999999999994,1,2,1,121
17396,149,4,493.95000000000005,2,4,3,243
17397,23,2,681.41,4,3,3,433
17398,115,3,653.38,2,4,3,243
17400,127,5,2000.52,2,4,5,245
17402,5,12,1513.4099999999999,5,5,4,554
17403,37,1,263.92,3,2,2,322
17404,26,10,1499.74,4,5,4,454
17405,2,3,1031.41,5,4,4,544
17406,334,3,2053.22,1,4,5,145
17408,164,1,32.65,2,2,1,221
17409,185,2,771.85,1,3,3,133
17410,17,5,1112.12,4,4,4,444
17411,13,3,765.5,5,4,3,543
17412,3,7,1229.74,5,5,4,554
17414,185,1,28.0,1,2,1,121
17415,80,1,507.84,2,2,3,223
17416,30,6,4930.18,4,5,5,455
17418,43,2,463.46000000000004,3,3,3,333
17419,12,12,4226.57,5,5,5,555
17420,51,3,598.83,3,4,3,343
17422,17,6,1609.85,4,5,4,454
17423,47,2,425.29,3,3,3,333
17425,61,1,688.97,3,2,3,323
17426,9,6,4750.74,5,5,5,555
17427,72,1,100.8,3,2,1,321
17428,1,25,8410.29,5,5,5,555
17429,129,3,468.12,2,4,3,243
17430,33,2,242.36,4,3,2,432
17431,314,1,372.7,1,2,2,122
17432,19,2,365.76,4,3,2,432
17433,89,1,303.15999999999997,2,2,2,222
17434,3,7,2277.42,5,5,5,555
17436,2,2,216.29999999999998,5,3,2,532
17438,254,1,388.45000000000005,1,2,2,122
17440,248,2,22.62,1,3,1,131
17442,37,6,2234.64,3,5,5,355
17444,148,3,2556.58,2,4,5,245
17446,177,2,120.9,2,3,1,231
17447,41,2,541.53,3,3,3,333
17449,3,7,2519.21,5,5,5,555
17450,11,11,5335.0199999999995,5,5,5,555
17451,2,7,1658.7,5,5,4,554
17453,18,2,486.71999999999997,4,3,3,433
17454,193,4,517.53,1,4,3,143
17455,204,1,131.7,1,2,1,121
17456,366,1,219.62,1,2,2,122
17457,127,4,241.99,2,4,2,242
17458,16,1,316.5,4,2,2,422
17459,44,2,611.94,3,3,3,333
17460,95,6,622.4300000000001,2,5,3,253
17461,23,3,692.56,4,4,3,443
17462,61,2,675.69,3,3,3,333
17463,17,5,1875.86,4,4,5,445
17464,159,1,248.20000000000002,2,2,2,222
17466,11,2,763.28,5,3,3,533
17468,11,2,137.0,5,3,1,531
17469,17,5,1870.97,4,4,5,445
17470,45,5,813.91,3,4,4,344
17472,192,3,697.54,1,4,3,143
17475,80,1,194.37,2,2,1,221
17480,78,1,511.82,2,2,3,223
17481,4,4,1172.31,5,4,4,544
17483,66,3,414.04,3,4,3,343
17486,262,1,396.87,1,2,2,122
17489,59,2,361.52,3,3,2,332
17490,1,7,1556.93,5,5,4,554
17491,2,10,2490.63,5,5,5,555
17492,249,1,374.57,1,2,2,122
17495,8,2,497.56,5,3,3,533
17496,359,1,271.05,1,2,2,122
17498,76,1,235.74,2,2,2,222
17499,290,1,519.8,1,2,3,123
17500,18,3,1138.0,4,4,4,444
17501,221,2,288.6,1,3,2,132
17502,10,4,658.86,5,4,3,543
17503,3,2,548.8100000000001,5,3,3,533
17504,207,9,2377.47,1,5,5,155
17505,162,2,1145.84,2,3,4,234
17506,76,1,302.2,2,2,2,222
17507,262,2,605.58,1,3,3,133
17508,281,1,387.31,1,2,2,122
17509,58,8,6083.64,3,5,5,355
17510,25,1,308.48,4,2,2,422
17511,3,28,16521.08,5,5,5,555
17512,52,8,1750.91,3,5,5,355
17513,73,1,140.39999999999998,2,2,1,221
17514,129,1,208.65,2,2,2,222
17515,32,4,639.02,4,4,3,443
17516,16,5,750.96,4,4,3,443
17517,309,1,153.94,1,2,1,121
17519,18,6,1288.6000000000001,4,5,4,454
17520,54,1,532.89,3,2,3,323
17521,30,3,704.49,4,4,3,443
17522,2,5,710.71,5,4,3,543
17523,12,2,314.28000000000003,5,3,2,532
17524,362,1,145.0,1,2,1,121
17525,360,1,422.70000000000005,1,2,3,123
17526,5,4,959.5,5,4,4,544
17527,54,4,939.37,3,4,4,344
17528,2,8,3543.16,5,5,5,555
17530,2,10,2321.04,5,5,5,555
17531,191,1,296.7,1,2,2,122
17534,54,1,223.36,3,2,2,322
17535,281,1,164.4,1,2,1,121
17536,178,1,76.5,2,2,1,221
17537,30,2,787.11,4,3,4,434
17538,26,1,92.66,4,2,1,421
17540,25,2,578.9,4,3,3,433
17542,270,1,170.75,1,2,1,121
17545,44,3,628.64,3,4,3,343
17548,234,1,103.3,1,2,1,121
17549,24,2,64.14,4,3,1,431
17550,198,3,267.16,1,4,2,142
17551,360,1,290.34,1,2,2,122
17552,61,4,879.17,3,4,4,344
17554,2,5,1421.01,5,4,4,544
17555,20,2,480.31,4,3,3,433
17556,206,1,82.9,1,2,1,121
17557,15,3,541.46,5,4,3,543
17560,156,3,373.07,2,4,2,242
17561,20,1,150.0,4,2,1,421
17562,15,7,1078.82,5,5,4,554
17564,25,3,454.01,4,4,3,443
17566,9,2,869.77,5,3,4,534
17567,8,8,2972.02,5,5,5,555
17569,333,1,330.7,1,2,2,122
17571,51,3,1338.31,3,4,4,344
17572,72,4,226.75000000000003,3,4,2,342
17573,30,3,336.44,4,4,2,442
17574,243,1,185.65,1,2,1,121
17576,9,19,3439.25,5,5,5,555
17578,219,1,96.3,1,2,1,121
17579,5,3,448.90000000000003,5,4,3,543
17580,253,3,215.72,1,4,2,142
17581,1,25,8985.06,5,5,5,555
17582,237,1,115.27,1,2,1,121
17584,8,2,907.1,5,3,4,534
17585,110,4,898.3199999999999,2,4,4,244
17588,101,2,579.6,2,3,3,233
17589,61,4,2194.97,3,4,5,345
17590,3,3,1452.54,5,4,4,544
17591,74,7,2128.07,2,5,5,255
17593,4,5,3308.58,5,4,5,545
17594,86,2,993.18,2,3,4,234
17595,13,2,386.69,5,3,2,532
17596,24,7,1336.94,4,5,4,454
17597,214,1,1430.19,1,2,4,124
17600,18,1,147.63,4,2,1,421
17601,240,1,108.45,1,2,1,121
17602,3,6,4464.78,5,5,5,555
17603,79,1,394.72,2,2,2,222
17604,218,2,298.92,1,3,2,132
17608,34,2,191.99,3,3,1,331
17609,41,5,1098.94,3,4,4,344
17611,8,15,3856.12,5,5,5,555
17612,54,6,1827.89,3,5,5,355
17613,23,14,4354.47,4,5,5,455
17614,58,1,386.32,3,2,2,322
17615,131,3,240.8,2,4,2,242
17618,6,3,930.28,5,4,4,544
17619,313,1,214.37,1,2,2,122
17620,60,1,81.44,3,2,1,321
17621,22,3,757.7,4,4,3,443
17623,33,1,527.0500000000001,4,2,3,423
17624,15,2,843.48,5,3,4,534
17625,19,4,2020.4,4,4,5,445
17628,82,1,75.75,2,2,1,221
17629,6,8,1554.32,5,5,4,554
17630,170,2,503.59999999999997,2,3,3,233
17631,2,3,521.49,5,4,3,543
17633,32,4,1324.84,4,4,4,444
17634,37,9,2358.59,3,5,5,355
17636,20,1,285.56,4,2,2,422
17637,32,2,547.0600000000001,4,3,3,433
17639,277,1,108.5,1,2,1,121
17640,87,1,114.3,2,2,1,221
17642,120,2,667.29,2,3,3,233
17643,374,1,101.55,1,2,1,121
17644,2,11,2595.16,5,5,5,555
17646,220,3,1008.39,1,4,4,144
17647,66,1,133.06,3,2,1,321
17648,61,4,1797.5,3,4,5,345
17649,139,1,868.49,2,2,4,224
17650,22,1,166.08,4,2,1,421
17651,12,10,3766.88,5,5,5,555
17652,26,12,4673.32,4,5,5,455
17653,37,4,751.32,3,4,3,343
17654,278,1,117.55,1,2,1,121
17655,11,7,2196.54,5,5,5,555
17656,74,5,1556.25,2,4,4,244
17658,26,2,268.21999999999997,4,3,2,432
17659,18,12,2898.66,4,5,5,455
17660,142,1,178.75,2,2,1,221
17663,26,7,1802.91,4,5,5,455
17664,19,2,563.84,4,3,3,433
17666,4,2,136.08,5,3,1,531
17667,67,5,2021.27,3,5,5,355
17668,2,2,347.75,5,3,2,532
17669,43,7,880.52,3,5,4,354
17670,228,1,205.7,1,2,2,122
17671,16,4,1326.79,4,4,4,444
17672,51,2,2682.17,3,3,5,335
17673,2,6,1387.25,5,5,4,554
17674,75,2,271.32,2,3,2,232
17675,2,31,16944.8,5,5,5,555
17676,5,6,1308.1000000000001,5,5,4,554
17677,2,25,3997.24,5,5,5,555
17678,264,1,298.11,1,2,2,122
17679,53,2,1520.51,3,3,4,334
17680,24,1,184.4,4,2,1,421
17682,11,6,2444.09,5,5,5,555
17684,44,1,239.41,3,2,2,322
17685,17,7,2563.21,4,5,5,455
17686,8,7,5600.9800000000005,5,5,5,555
17690,31,15,4677.72,4,5,5,455
17691,359,2,290.40000000000003,1,3,2,132
17692,128,4,626.9399999999999,2,4,3,243
17693,138,1,200.47,2,2,1,221
17694,142,1,251.92000000000002,2,2,2,222
17695,132,2,607.94,2,3,3,233
17696,39,8,1973.8300000000002,3,5,5,355
17697,237,1,338.95,1,2,2,122
17698,261,1,154.95,1,2,1,121
17700,17,4,2266.44,4,4,5,445
17701,253,1,417.95,1,2,3,123
17702,31,4,1033.49,4,4,4,444
17703,36,3,798.74,3,4,4,344
17704,169,2,803.59,2,3,4,234
17705,4,9,1823.52,5,5,5,555
17706,5,17,9895.73,5,5,5,555
17707,186,2,50.400000000000006,1,3,1,131
17708,188,2,263.33,1,3,2,132
17709,170,1,137.45,2,2,1,221
17711,11,2,385.1,5,3,2,532
17712,45,1,522.91,3,2,3,323
17714,321,1,153.0,1,2,1,121
17716,30,10,4717.59,4,5,5,455
17718,233,1,139.35,1,2,1,121
17719,38,15,5002.92,3,5,5,355
17720,27,4,1084.74,4,4,4,444
17722,97,4,1947.16,2,4,5,245
17723,173,2,163.9,2,3,1,231
17724,72,3,1033.0,3,4,4,344
17725,17,11,3198.48,4,5,5,455
17727,16,1,1060.25,4,2,4,424
17728,4,3,2841.93,5,4,5,545
17730,4,13,4206.18,5,5,5,555
17731,80,4,1240.11,2,4,4,244
17732,373,1,303.97,1,2,2,122
17733,39,2,635.31,3,3,3,333
17734,54,3,686.71,3,4,3,343
17735,3,19,12521.18,5,5,5,555
17736,10,3,377.44,5,4,2,542
17737,10,2,137.64000000000001,5,3,1,531
17738,20,4,1825.61,4,4,5,445
17739,12,7,2197.35,5,5,5,555
17742,114,2,355.11,2,3,2,232
17744,4,6,1613.26,5,5,4,554
17746,241,1,110.25,1,2,1,121
17747,113,1,71.4,2,2,1,221
17749,179,2,655.8,2,3,3,233
17750,6,9,1109.66,5,5,4,554
17754,1,5,982.55,5,5,4,554
17757,2,30,4963.6,5,5,5,555
17758,20,8,3408.2000000000003,4,5,5,455
17759,18,3,711.96,4,4,3,443
17760,22,2,226.75,4,3,2,432
17761,33,1,520.54,4,2,3,423
17763,264,1,15.0,1,2,1,121
17764,51,2,772.55,3,3,3,333
17765,159,3,367.63,2,4,2,242
17767,16,1,271.2,4,2,2,422
17768,9,3,1698.76,5,4,5,545
17769,13,10,3770.63,5,5,5,555
17770,199,5,1061.67,1,5,4,154
17771,57,2,245.81,3,3,2,332
17772,11,2,173.45,5,3,1,531
17774,97,4,1184.69,2,4,4,244
17775,255,1,56.4,1,2,1,121
17777,25,3,647.56,4,4,3,443
17779,22,3,642.76,4,4,3,443
17781,160,2,188.02,2,3,1,231
17783,73,2,283.47,2,3,2,232
17785,54,1,131.94,3,2,1,321
17786,86,2,251.73,2,3,2,232
17787,153,4,1776.74,2,4,5,245
17788,130,1,16.7,2,2,1,221
17789,282,1,225.9,1,2,2,122
17790,27,14,1906.3,4,5,5,455
17791,30,1,106.1,4,2,1,421
17793,26,1,242.02,4,2,2,422
17795,180,2,328.43,2,3,2,232
17796,41,4,690.0,3,4,3,343
17797,23,3,780.43,4,4,4,444
17799,23,10,2992.45,4,5,5,455
17800,38,9,1004.8100000000001,3,5,4,354
17802,83,3,1224.92,2,4,4,244
17805,74,1,211.83,2,2,2,222
17806,12,1,445.11,5,2,3,523
17809,17,4,1073.8500000000001,4,4,4,444
17811,5,39,6594.43,5,5,5,555
17812,13,4,699.81,5,4,3,543
17813,15,5,1674.67,5,5,4,554
17816,37,4,36.56,3,4,1,341
17817,5,3,387.68,5,4,2,542
17819,72,7,1502.61,3,5,4,354
17824,52,1,235.84,3,2,2,322
17827,6,5,1890.6100000000001,5,5,5,555
17828,23,4,1736.12,4,4,5,445
17829,299,1,781.24,1,2,4,124
17830,2,3,398.7,5,4,2,542
17831,34,1,35.400000000000006,3,2,1,321
17832,50,1,148.53,3,2,1,321
17835,3,3,295.44,5,4,2,542
17836,48,1,110.21000000000001,3,2,1,321
17837,43,8,1541.23,3,5,4,354
17838,27,5,2352.16,4,5,5,455
17839,43,1,318.15,3,2,2,322
17841,2,123,38793.08,5,5,5,555
17843,304,1,205.48,1,2,2,122
17844,107,1,51.559999999999995,2,2,1,221
17846,86,1,2033.1,2,2,5,225
17848,82,8,732.3199999999999,2,5,3,253
17849,219,4,523.3000000000001,1,4,3,143
17850,373,34,5391.21,1,5,5,155
17852,12,2,114.34,5,3,1,531
17854,186,2,311.26,1,3,2,132
17855,373,1,208.97,1,2,2,122
17856,2,3,158.75,5,4,1,541
17857,5,3,475.0,5,4,3,543
17858,6,10,3478.06,5,5,5,555
17859,305,1,118.52000000000001,1,2,1,121
17860,369,1,226.45000000000002,1,2,2,122
17861,4,8,1944.24,5,5,5,555
17862,324,1,330.9,1,2,2,122
17863,60,6,2993.44,3,5,5,355
17864,13,3,521.25,5,4,3,543
17865,31,20,8319.32,4,5,5,455
17866,143,1,194.65,2,2,1,221
17867,31,5,254.74,4,5,2,452
17869,108,5,428.18,2,5,3,253
17870,3,11,1446.97,5,5,4,554
17871,205,1,131.42000000000002,1,2,1,121
17873,81,5,1202.64,2,5,4,254
17874,186,6,673.02,1,5,3,153
17877,171,1,237.61,2,2,2,222
17878,44,1,264.73,3,2,2,322
17879,174,1,178.51999999999998,2,2,1,221
17880,365,1,435.52,1,2,3,123
17881,305,1,133.35000000000002,1,2,1,121
17883,4,4,664.34,5,4,3,543
17884,4,4,555.67,5,4,3,543
17885,13,1,156.34,5,2,1,521
17886,32,3,645.18,4,4,3,443
17887,130,1,111.35,2,2,1,221
17888,60,6,537.72,3,5,3,353
17889,213,2,201.37,1,3,1,131
17890,323,2,571.77,1,3,3,133
17891,163,1,203.85999999999999,2,2,2,222
17892,58,2,152.3,3,3,1,331
17893,226,1,86.21,1,2,1,121
17894,72,8,1118.96,3,5,4,354
17895,45,1,88.61,3,2,1,321
17897,173,3,541.8100000000001,2,4,3,243
17898,86,2,138.14,2,3,1,231
17899,160,1,127.19,2,2,1,221
17900,191,2,112.19999999999999,1,3,1,131
17901,30,1,110.38,4,2,1,421
17904,22,1,181.07,4,2,1,421
17905,157,3,389.74,2,4,2,242
17906,248,1,72.9,1,2,1,121
17908,374,1,226.15,1,2,2,122
17911,10,1,336.35,5,2,2,522
17912,311,5,299.98,1,5,2,152
17913,59,2,355.29,3,3,2,332
17914,4,1,266.48,5,2,2,522
17917,46,3,335.03,3,4,2,342
17919,89,1,854.28,2,2,4,224
17920,5,17,4008.02,5,5,5,555
17921,65,4,820.23,3,4,4,344
17924,12,4,898.98,5,4,4,544
17926,134,2,329.13,2,3,2,232
17928,46,2,184.46,3,3,1,331
17929,12,3,571.0,5,4,3,543
17930,36,5,707.4,3,5,3,353
17931,135,2,317.4,2,3,2,232
17932,30,3,1331.57,4,4,4,444
17934,59,1,337.13,3,2,2,322
17935,139,2,145.79,2,3,1,231
17936,6,1,380.13,5,2,2,522
17937,9,5,1473.6,5,5,4,554
17939,160,1,99.14,2,2,1,221
17940,246,1,1867.86,1,2,5,125
17942,8,1,1.9,5,2,1,521
17946,234,2,149.57999999999998,1,3,1,131
17947,38,1,136.68,3,2,1,321
17949,8,6,725.0999999999999,5,5,3,553
17950,73,3,470.6,2,4,3,243
17951,40,3,259.38,3,4,2,342
17954,6,12,2152.37,5,5,5,555
17955,219,3,394.1,1,4,2,142
17956,250,1,12.75,1,2,1,121
17957,67,1,96.25,3,2,1,321
17958,117,1,136.16,2,2,1,221
17960,172,1,73.78,2,2,1,221
17961,22,39,1296.44,4,5,4,454
17962,143,1,91.97,2,2,1,221
17964,32,2,443.05,4,3,3,433
17965,38,14,2572.67,3,5,5,355
17966,152,2,184.93,2,3,1,231
17967,372,1,112.27,1,2,1,121
17968,374,1,265.1,1,2,2,122
17969,167,2,128.0,2,3,1,231
17970,212,1,338.63,1,2,2,122
17972,242,1,135.19,1,2,1,121
17973,52,1,331.28000000000003,3,2,2,322
17974,25,3,697.15,4,4,3,443
17975,16,13,4467.3,4,5,5,455
17976,373,1,321.79,1,2,2,122
17977,30,1,200.54,4,2,1,421
17978,366,1,145.4,1,2,1,121
17979,36,4,658.83,3,4,3,343
17980,166,3,236.65,2,4,2,242
17984,146,1,152.68,2,2,1,221
17985,23,1,622.35,4,2,3,423
17986,57,1,20.8,3,2,1,321
17987,186,1,123.92999999999999,1,2,1,121
17988,12,7,201.12,5,5,1,551
17990,237,3,585.84,1,4,3,143
17991,226,2,93.35,1,3,1,131
17994,122,4,579.73,2,4,3,243
17995,282,1,23.6,1,2,1,121
17997,75,8,1510.8999999999999,2,5,4,254
17999,38,2,380.39,3,3,2,332
18001,13,2,352.13,5,3,2,532
18004,363,1,157.92,1,2,1,121
18005,4,2,226.47,5,3,2,532
18006,24,1,275.08000000000004,4,2,2,422
18008,71,4,235.42999999999998,3,4,2,342
18009,236,1,247.39,1,2,2,122
18010,257,1,174.8,1,2,1,121
18011,374,1,102.78999999999999,1,2,1,121
18013,156,2,129.81,2,3,1,231
18014,29,1,162.22,4,2,1,421
18015,5,1,120.03,5,2,1,521
18016,33,5,1263.8,4,5,4,454
18018,109,2,122.14,2,3,1,231
18019,52,1,38.45,3,2,1,321
18022,36,1,568.2,3,2,3,323
18024,153,1,94.58,2,2,1,221
18027,99,1,115.31,2,2,1,221
18030,5,2,142.14999999999998,5,3,1,531
18032,335,1,73.5,1,2,1,121
18033,66,1,71.82,3,2,1,321
18034,22,2,342.84,4,3,2,432
18035,36,3,272.83,3,4,2,342
18036,33,3,403.12,4,4,2,442
18037,155,6,70.02,2,5,1,251
18040,20,2,357.20000000000005,4,3,2,432
18041,12,21,3193.47,5,5,5,555
18042,54,1,165.04999999999998,3,2,1,321
18043,25,3,529.29,4,4,3,443
18044,5,10,2088.6,5,5,5,555
18045,46,1,178.34,3,2,1,321
18048,204,2,95.97,1,3,1,131
18050,360,1,74.4,1,2,1,121
18053,71,1,300.02,3,2,2,322
18055,8,10,6581.86,5,5,5,555
18056,289,1,363.65,1,2,2,122
18058,10,1,6.959999999999999,5,2,1,521
18059,24,3,306.46,4,4,2,442
18061,22,10,1675.89,4,5,5,455
18062,174,3,528.4,2,4,3,243
18064,134,1,48.0,2,2,1,221
18065,6,14,2355.51,5,5,5,555
18066,76,1,318.0,2,2,2,222
18067,41,1,396.33,3,2,2,322
18068,290,1,101.69999999999999,1,2,1,121
18069,27,5,1994.1200000000001,4,5,5,455
18071,258,2,408.0,1,3,2,132
18072,186,1,247.44,1,2,2,122
18073,115,11,1048.1,2,5,4,254
18074,374,1,298.4,1,2,2,122
18075,24,10,2559.19,4,5,5,455
18077,9,11,2404.95,5,5,5,555
18078,218,2,259.63,1,3,2,132
18079,46,3,571.69,3,4,3,343
18081,37,3,328.33000000000004,3,4,2,342
18082,26,1,633.08,4,2,3,423
18085,331,2,689.95,1,3,3,133
18086,275,1,101.34,1,2,1,121
18087,99,1,852.8,2,2,4,224
18088,62,1,166.03,3,2,1,321
18092,3,9,4254.22,5,5,5,555
18093,121,2,398.59999999999997,2,3,2,232
18094,82,6,1834.8600000000001,2,5,5,255
18095,313,2,313.65000000000003,1,3,2,132
18096,12,3,809.64,5,4,4,544
18097,8,6,2228.84,5,5,5,555
18099,128,1,168.31,2,2,1,221
18101,12,2,222.4,5,3,2,532
18102,2,14,6288.55,5,5,5,555
18104,38,1,754.64,3,2,3,323
18105,38,1,113.48000000000002,3,2,1,321
18106,330,1,340.3,1,2,2,122
18108,255,1,271.0,1,2,2,122
18109,2,26,6932.12,5,5,5,555
18110,20,1,198.8,4,2,1,421
18112,13,2,315.97,5,3,2,532
18114,291,1,220.1,1,2,2,122
18116,68,8,1358.65,3,5,4,354
18117,26,1,220.67,4,2,2,422
18118,11,26,5431.96,5,5,5,555
18119,368,1,160.54,1,2,1,121
18120,215,1,111.15,1,2,1,121
18121,150,2,615.8,2,3,3,233
18122,9,6,1743.47,5,5,5,555
18123,25,2,374.16,4,3,2,432
18125,30,4,1069.47,4,4,4,444
18126,61,1,200.92000000000002,3,2,1,321
18127,20,3,340.24,4,4,2,442
18129,244,1,112.55000000000001,1,2,1,121
18130,16,3,1016.31,4,4,4,444
18135,30,4,206.25,4,4,2,442
18136,64,3,784.33,3,4,4,344
18138,296,1,152.65,1,2,1,121
18139,18,6,3112.86,4,5,5,455
18142,216,1,134.4,1,2,1,121
18143,117,2,1000.16,2,3,4,234
18144,31,11,1324.5500000000002,4,5,4,454
18145,13,4,2826.87,5,4,5,545
18146,141,2,160.35000000000002,2,3,1,231
18147,46,2,147.83999999999997,3,3,1,331
18149,51,3,343.6,3,4,2,342
18150,33,3,566.58,4,4,3,443
18151,135,2,653.35,2,3,3,233
18154,4,2,399.19,5,3,2,532
18155,76,3,351.46,2,4,2,242
18156,13,2,675.64,5,3,3,533
18158,10,2,453.4,5,3,3,533
18159,302,1,530.15,1,2,3,123
18160,58,2,617.26,3,3,3,333
18161,16,5,1550.57,4,5,4,454
18164,38,1,399.65000000000003,3,2,2,322
18165,178,1,177.66,2,2,1,221
18167,24,3,1384.8600000000001,4,4,4,444
18168,177,6,1121.28,2,5,4,254
18169,61,1,202.65,3,2,1,321
18170,34,3,680.71,3,4,3,343
18171,59,5,1121.03,3,5,4,354
18172,31,16,5162.0,4,5,5,455
18173,87,4,884.98,2,4,4,244
18176,359,1,476.35,1,2,3,123
18177,32,6,1278.47,4,5,4,454
18178,129,4,1562.97,2,4,4,244
18179,10,5,1458.49,5,5,4,554
18180,5,6,1675.63,5,5,4,554
18181,25,1,366.85,4,2,2,422
18183,228,2,590.47,1,3,3,133
18185,250,1,304.25,1,2,2,122
18188,16,3,1444.52,4,4,4,444
18189,78,2,1090.24,2,3,4,234
18190,193,2,284.46000000000004,1,3,2,132
18191,262,1,136.4,1,2,1,121
18192,72,1,855.97,3,2,4,324
18193,166,1,243.76,2,2,2,222
18196,96,2,686.63,2,3,3,233
18198,5,17,2262.64,5,5,5,555
18200,107,1,150.35,2,2,1,221
18202,200,3,1396.99,1,4,4,144
18203,158,1,160.42000000000002,2,2,1,221
18204,72,3,1975.35,3,4,5,345
18205,37,2,517.36,3,3,3,333
18209,29,1,139.10000000000002,4,2,1,421
18210,2,6,2419.18,5,5,5,555
18211,26,5,600.07,4,5,3,453
18212,327,1,216.07,1,2,2,122
18213,237,1,232.48000000000002,1,2,2,122
18215,90,1,299.34000000000003,2,2,2,222
18216,32,1,481.75,4,2,3,423
18217,30,2,515.67,4,3,3,433
18218,212,2,299.0,1,3,2,132
18219,3,10,2069.77,5,5,5,555
18221,23,5,985.57,4,5,4,454
18222,93,1,415.72,2,2,3,223
18223,5,14,5952.12,5,5,5,555
18224,264,1,158.95000000000002,1,2,1,121
18225,4,12,4623.0,5,5,5,555
18226,45,11,4594.51,3,5,5,355
18227,218,1,93.75,1,2,1,121
18228,57,2,779.9,3,3,4,334
18229,12,20,5554.5,5,5,5,555
18230,10,7,2032.9,5,5,5,555
18231,193,5,1982.07,1,5,5,155
18232,82,4,592.97,2,4,3,243
18233,326,1,440.0,1,2,3,123
18235,72,3,1640.28,3,4,4,344
18236,30,6,882.24,4,5,4,454
18237,3,5,926.62,5,5,4,554
18239,219,5,1561.6100000000001,1,5,4,154
18240,47,1,125.58000000000001,3,2,1,321
18241,10,17,2073.09,5,5,5,555
18242,73,4,1874.27,2,4,5,245
18245,8,7,2540.18,5,5,5,555
18246,24,2,188.7,4,3,1,431
18248,123,2,783.14,2,3,4,234
18249,18,1,81.66,4,2,1,421
18250,311,1,325.87,1,2,2,122
18252,51,2,518.27,3,3,3,333
18255,90,1,103.3,2,2,1,221
18257,40,8,2219.71,3,5,5,355
18259,25,3,2203.6000000000004,4,4,5,445
18260,173,6,2408.71,2,5,5,255
18261,44,2,324.24,3,3,2,332
18262,141,1,149.48,2,2,1,221
18263,26,3,1042.4,4,4,4,444
